PlayerID,Player,Team,Positions,Games,GS,W,L,SV,IP,Outs,SO,BB,ERA,WHIP
677960,Ryan Weathers,New York Yankees,P,25,25,5,8,0,137.1,412,143,38,3.6,1.22
552640,Andrew Kittredge,Baltimore Orioles,P,54,0,3,3,10,47.1,142,39,11,3.61,1.37
687273,Quinn Mathews,St. Louis Cardinals,P,7,7,2,3,0,37.1,112,36,16,3.62,1.39
623454,Drew Anderson,Detroit Tigers,P,48,10,5,6,2,102.0,306,109,43,3.62,1.29
680604,Blas Castaño,Colorado Rockies,P,15,0,2,0,0,27.1,82,21,9,3.62,1.32
665871,Javier Assad,Chicago Cubs,P,26,11,6,1,2,91.2,275,60,26,3.63,1.17
543037,Gerrit Cole,New York Yankees,P,21,21,9,9,0,121.1,364,123,22,3.63,1.1
687064,Brandon Young,Baltimore Orioles,P,26,26,9,4,0,145.2,437,118,55,3.65,1.37
677952,Braxton Ashcraft,Pittsburgh Pirates,P,28,28,14,6,0,165.1,496,173,35,3.65,1.09
702056,Trey Yesavage,Toronto Blue Jays,P,18,18,5,5,0,93.2,281,91,46,3.65,1.14
681517,Kyle Leahy,St. Louis Cardinals,P,29,29,10,5,0,138.0,414,129,41,3.65,1.34
596001,Jakob Junis,Texas Rangers,P,50,1,1,3,6,51.2,155,37,14,3.66,1.22
668941,JoJo Romero,Milwaukee Brewers,P,52,0,2,3,0,51.2,155,49,18,3.66,1.3
690928,Hunter Dobbins,St. Louis Cardinals,P,11,8,3,3,1,54.0,162,52,24,3.67,1.35
691946,George Klassen,Los Angeles Angels,P,6,6,2,2,0,27.0,81,24,21,3.67,1.63
678606,José A. Ferrer,Seattle Mariners,P,69,0,4,3,3,61.1,184,50,18,3.67,1.43
669060,Bryse Wilson,Milwaukee Brewers,P,15,0,0,0,0,34.1,103,30,3,3.67,1.28
656492,Foster Griffin,Cleveland Guardians,P,30,30,15,5,0,166.2,500,151,45,3.67,1.19
694361,Will Klein,Los Angeles Dodgers,P,36,3,3,4,2,41.2,125,49,21,3.67,1.56
670036,Matt Festa,Cleveland Guardians,P,63,0,2,3,1,63.2,191,69,19,3.68,1.3
593974,Wandy Peralta,San Diego Padres,P,63,5,3,3,0,73.1,220,48,23,3.68,1.36
623465,Evan Phillips,Los Angeles Dodgers,P,27,0,2,2,1,22.0,66,26,6,3.68,1.23
647315,Zach Pop,Philadelphia Phillies,P,7,1,0,0,0,7.1,22,6,3,3.68,1.09
669302,Logan Gilbert,Seattle Mariners,P,30,30,12,10,0,178.0,534,194,46,3.69,1.06
663554,Casey Mize,San Diego Padres,P,24,24,6,9,0,124.1,373,107,31,3.69,1.14
663567,Peter Lambert,Houston Astros,P,27,27,8,10,0,151.0,453,147,57,3.7,1.23
669467,Andre Pallante,St. Louis Cardinals,P,27,27,12,7,0,151.0,453,104,47,3.7,1.26
680736,Justin Wrobleski,Los Angeles Dodgers,P,25,22,11,5,0,136.1,409,114,31,3.7,1.13
669713,Hayden Wesneski,Houston Astros,P,9,9,5,2,0,48.2,146,38,16,3.7,1.13
669372,J.T. Ginn,Athletics,P,27,24,9,8,0,138.1,415,121,57,3.71,1.24
694795,Josh Ekness,Miami Marlins,P,26,0,2,3,1,26.2,80,20,18,3.71,1.5
702885,Cesar Perdomo,San Francisco Giants,P,4,3,0,1,0,19.1,58,12,7,3.72,1.5
676282,Joey Cantillo,Cleveland Guardians,P,32,30,10,9,0,154.0,462,167,79,3.74,1.44
814490,Ethan Pecko,Houston Astros,P,6,4,1,0,0,28.2,86,19,12,3.77,1.12
687377,Orlando Ribalta,Washington Nationals,P,45,0,1,2,2,43.0,129,42,18,3.77,1.21
672841,Carlos Vargas,Seattle Mariners,P,12,0,2,0,0,14.1,43,14,2,3.77,0.98
650556,Bryan Abreu,Houston Astros,P,63,0,6,4,8,59.2,179,78,40,3.77,1.34
694297,Brandon Pfaadt,Arizona Diamondbacks,P,27,17,7,3,0,124.0,372,84,29,3.77,1.17
687562,Jake Bennett,Boston Red Sox,P,19,19,9,7,0,109.2,329,90,20,3.78,1.1
668909,Gavin Williams,Cleveland Guardians,P,30,30,13,8,0,174.0,522,235,56,3.78,1.1
642397,Gregory Soto,Pittsburgh Pirates,P,66,0,6,5,15,64.1,193,76,28,3.78,1.17
683409,Angel Chivilli,New York Yankees,P,15,0,1,1,0,16.2,50,16,7,3.78,1.26
594798,Jacob deGrom,Texas Rangers,P,29,29,11,9,0,154.1,463,194,39,3.79,1.07
643377,Griffin Jax,Tampa Bay Rays,P,32,21,7,10,0,104.1,313,110,33,3.8,1.2
684007,Shota Imanaga,Chicago Cubs,P,30,30,11,10,0,168.1,505,164,37,3.8,1.1
656222,Jalen Beeks,Texas Rangers,P,29,0,2,1,0,26.0,78,21,8,3.81,1.38
671737,Taj Bradley,Minnesota Twins,P,30,30,11,6,0,172.1,517,199,73,3.81,1.23
641816,Tyler Mahle,Atlanta Braves,P,26,26,7,10,0,144.0,432,133,44,3.81,1.22
622554,Seranthony Domínguez,Seattle Mariners,P,64,0,5,3,12,59.0,177,62,31,3.81,1.27
700241,Michael McGreevy,St. Louis Cardinals,P,29,29,7,9,0,160.0,480,112,45,3.83,1.24
646241,Enmanuel De Jesus,Detroit Tigers,P,30,0,2,0,1,42.1,127,39,15,3.83,1.25
657746,Joe Ryan,Minnesota Twins,P,25,25,6,10,0,133.2,401,146,29,3.84,1.16
702070,Noah Cameron,Kansas City Royals,P,29,28,9,8,0,166.1,499,149,52,3.84,1.19
645261,Sandy Alcantara,Miami Marlins,P,33,32,13,10,1,206.0,618,149,58,3.84,1.23
681035,Christian Scott,New York Mets,P,23,23,4,5,0,110.0,330,134,47,3.85,1.27
682668,Luisangel Acuña,Chicago White Sox,"2B, CF, DH, LF, P, SS",3,0,0,0,0,2.1,7,0,1,3.86,1.29
681892,Kody Funderburk,Minnesota Twins,P,55,0,3,2,1,49.0,147,46,27,3.86,1.37
664129,Geoff Hartlieb,Athletics,P,14,0,1,1,0,23.1,70,16,10,3.86,1.41
689017,Landon Knack,Los Angeles Dodgers,P,4,0,1,0,1,11.2,35,8,2,3.86,1.2
622761,Jorge Mateo,Atlanta Braves,"2B, 3B, DH, LF, P, SS",3,0,0,0,0,2.1,7,1,1,3.86,2.57
682989,Victor Mederos,Atlanta Braves,P,26,0,4,1,1,30.1,91,29,12,3.86,1.29
664074,Cody Ponce,Toronto Blue Jays,P,1,1,0,0,0,2.1,7,3,1,3.86,0.86
663432,Tanner Rainey,Detroit Tigers,P,6,0,0,0,0,7.0,21,6,8,3.86,1.57
692230,Carlos Rodriguez,Milwaukee Brewers,P,4,0,0,0,0,9.1,28,8,4,3.86,1.5
655889,Manuel Rodríguez,Tampa Bay Rays,P,4,0,0,0,0,4.2,14,8,4,3.86,1.93
694360,Beck Way,Kansas City Royals,P,19,1,1,1,0,23.1,70,21,10,3.86,1.59
801403,Chase Dollander,Colorado Rockies,P,10,3,3,3,0,44.0,132,47,18,3.89,1.3
701542,Will Warren,New York Yankees,P,30,28,10,6,0,148.0,444,147,51,3.89,1.36
668984,Casey Legumina,Tampa Bay Rays,P,53,6,2,2,0,69.1,208,54,19,3.89,1.3
669387,Carmen Mlodzinski,Pittsburgh Pirates,P,35,12,7,7,2,117.2,353,91,41,3.9,1.38
689296,Anthony Nunez,Baltimore Orioles,P,50,0,3,2,3,57.2,173,66,26,3.9,1.2
607200,Erick Fedde,Chicago White Sox,P,32,15,8,9,0,138.1,415,97,50,3.9,1.34
694973,Paul Skenes,Pittsburgh Pirates,P,31,31,10,11,0,168.0,504,192,47,3.91,1.13
702021,Will Dion,Washington Nationals,P,23,1,1,2,0,43.2,131,49,14,3.92,1.17
693433,Bryan Woo,Seattle Mariners,P,29,29,12,9,0,167.2,503,167,36,3.92,1.08
571948,Hoby Milner,Seattle Mariners,P,42,0,1,0,1,39.0,117,21,10,3.92,1.26
682608,Peyton Gray,Texas Rangers,P,48,0,6,0,0,55.0,165,58,16,3.93,1.29
608650,Dietrich Enns,Baltimore Orioles,P,13,0,3,0,0,16.0,48,13,11,3.94,1.5
695418,Brad Lord,Washington Nationals,P,39,5,5,2,1,80.0,240,74,31,3.94,1.24
663992,Richard Lovelady,Washington Nationals,P,35,5,3,4,4,32.0,96,29,21,3.94,1.81
673380,Dedniel Núñez,New York Mets,P,15,0,1,1,1,16.0,48,14,0,3.94,1.06
695049,Brett Kerry,Los Angeles Angels,P,3,0,0,0,0,13.2,41,12,2,3.95,0.95
667652,Jack Ralston,Miami Marlins,P,13,0,0,1,0,13.2,41,15,7,3.95,1.17
663460,Kris Bubic,Los Angeles Dodgers,P,11,9,3,2,0,52.1,157,54,26,3.96,1.22
815083,Mitch Farris,Los Angeles Angels,P,29,0,1,3,1,52.1,157,57,25,3.96,1.51
663436,Davis Martin,Chicago White Sox,P,27,26,9,7,0,141.0,423,115,43,3.96,1.3
660825,Eduard Bazardo,Seattle Mariners,P,69,0,3,4,0,63.1,190,64,22,3.98,1.45
690953,Mick Abel,Minnesota Twins,P,4,3,1,2,0,20.1,61,23,10,3.98,1.57
695549,Jackson Jobe,Detroit Tigers,P,8,8,2,3,0,40.2,122,43,14,3.98,1.2
670245,Ryan Watson,Los Angeles Angels,P,51,0,1,1,3,70.0,210,60,22,3.99,1.24
667463,John King,Miami Marlins,P,50,1,6,2,1,49.2,149,33,17,3.99,1.01
667297,Tommy Nance,Minnesota Twins,P,56,0,3,3,0,58.2,176,68,23,3.99,1.4
691587,Eury Pérez,Miami Marlins,P,27,27,7,11,0,144.1,433,155,64,3.99,1.24
677961,Cole Wilcox,Seattle Mariners,P,23,0,0,0,0,27.0,81,28,17,4.0,1.63
688107,Robert Gasser,Milwaukee Brewers,P,20,19,4,5,0,103.1,310,94,34,4.01,1.24
694738,Landen Roupp,San Francisco Giants,P,29,29,9,14,0,155.0,465,143,75,4.01,1.3
605288,Adrian Houser,San Francisco Giants,P,26,16,4,7,0,109.2,329,75,34,4.02,1.3
641745,Brad Keller,Philadelphia Phillies,P,32,0,2,1,3,31.1,94,32,13,4.02,1.34
669947,Jesse Scholtens,Tampa Bay Rays,P,11,2,5,3,0,44.2,134,34,14,4.03,1.34
666171,Ryan Zeferjahn,Chicago Cubs,P,62,0,4,4,6,67.0,201,91,39,4.03,1.28
669310,CJ Van Eyk,Toronto Blue Jays,P,4,0,0,1,0,6.2,20,1,2,4.05,1.95
664285,Framber Valdez,Detroit Tigers,P,30,30,10,11,0,168.2,506,129,64,4.06,1.36
666808,Camilo Doval,Pittsburgh Pirates,P,63,0,3,2,1,57.2,173,60,32,4.06,1.47
665660,Elvis Alvarado,Athletics,P,52,0,5,4,6,51.0,153,58,24,4.06,1.25
543135,Nathan Eovaldi,Texas Rangers,P,24,22,11,9,0,139.1,418,140,32,4.07,1.18
681190,Randy Vásquez,San Diego Padres,P,30,22,10,6,0,132.2,398,83,37,4.07,1.3
669432,Trevor Rogers,Baltimore Orioles,P,29,29,10,10,0,165.2,497,153,39,4.07,1.18
656464,Kevin Ginkel,Arizona Diamondbacks,P,69,0,6,4,3,63.2,191,66,16,4.1,1.1
662253,Andrés Muñoz,Seattle Mariners,P,60,0,5,6,28,57.0,171,89,23,4.11,1.19
693821,Bryce Elder,Atlanta Braves,P,26,26,8,8,0,149.0,447,121,49,4.11,1.27
664854,Ryan Helsley,Baltimore Orioles,P,17,0,0,4,8,15.1,46,21,9,4.11,1.43
663855,Jordan Hicks,Chicago White Sox,P,51,2,3,2,1,46.0,138,61,33,4.11,1.59
669358,Shane Baz,Baltimore Orioles,P,30,30,6,15,0,173.0,519,152,60,4.11,1.35
544150,Albert Suárez,Baltimore Orioles,P,27,0,2,0,1,59.0,177,41,20,4.12,1.25
680694,Kyle Bradish,Baltimore Orioles,P,29,29,7,14,0,155.0,465,142,70,4.12,1.46
674444,Steven Cruz,Kansas City Royals,P,54,2,2,3,7,56.2,170,62,20,4.13,1.25
687473,Ryan Gusto,Miami Marlins,P,22,17,1,5,0,82.2,248,69,26,4.14,1.44
696147,Sam Bachman,Los Angeles Angels,P,41,0,1,2,1,45.2,137,46,27,4.14,1.34
672629,Gerardo Carrillo,Arizona Diamondbacks,P,13,0,3,1,0,17.1,52,21,16,4.15,1.73
804619,John Klein,Minnesota Twins,P,3,0,0,1,0,4.1,13,2,4,4.15,1.62
685112,Zach McCambley,Cincinnati Reds,P,8,0,0,0,0,8.2,26,9,6,4.15,1.85
699044,Miguel Ullola,Houston Astros,P,7,2,0,0,0,8.2,26,10,3,4.15,0.92
571510,Matthew Boyd,Chicago Cubs,P,20,20,8,5,0,114.2,344,89,35,4.16,1.24
676440,Tanner Bibee,Cleveland Guardians,P,31,31,6,15,0,177.1,532,140,54,4.16,1.18
622663,Luis Severino,Athletics,P,12,12,2,6,0,62.2,188,65,31,4.16,1.47
663767,Chase Shugart,Philadelphia Phillies,P,42,0,2,1,0,49.2,149,55,18,4.17,1.15
683003,Jared Jones,Pittsburgh Pirates,P,19,19,4,6,0,90.2,272,109,31,4.17,1.19
683627,Anthony Molina,San Francisco Giants,P,8,4,3,1,0,28.0,84,25,6,4.18,1.11
674003,Cody Bradford,Texas Rangers,P,8,7,0,5,0,38.2,116,20,10,4.19,1.5
682243,Bryce Miller,Seattle Mariners,P,20,19,4,9,0,107.1,322,106,34,4.19,1.16
592773,Ryne Stanek,St. Louis Cardinals,P,67,0,2,2,2,60.0,180,64,30,4.2,1.37
622608,Antonio Senzatela,Milwaukee Brewers,P,54,0,11,5,3,70.2,212,58,25,4.2,1.37
681799,Ethan Roberts,Chicago Cubs,P,23,0,0,2,0,25.2,77,17,14,4.21,1.4
676617,Riley O'Brien,St. Louis Cardinals,P,64,0,3,9,37,62.0,186,62,29,4.21,1.31
672782,Yoendrys Gómez,Minnesota Twins,P,62,0,2,4,22,64.0,192,61,37,4.22,1.45
665665,Reiver Sanmartin,San Francisco Giants,P,24,0,3,0,0,21.1,64,16,7,4.22,1.36
650644,Aaron Civale,Chicago Cubs,P,31,15,6,7,2,106.1,319,89,33,4.23,1.44
669923,George Kirby,Seattle Mariners,P,29,29,9,11,0,169.2,509,143,44,4.24,1.39
